,punti TOT,100Hs_h84-8.50,100Hs_h84-8.50 p,lungo,lungo p,200m,200m p,atleta,link_atleta
1179,1426.0,18.72,417.0,4.35,391.0,28.16,618.0,DALLA TORRE Gaia,https://www.fidal.it/atleta/DALLA-TORRE-Gaia/g6mRkpOmbmc%3D
1180,1425.0,18.49,439.0,4.12,336.0,27.76,650.0,REY Silvia,https://www.fidal.it/atleta/REY-Silvia/dKqRkpKma2Y%3D
1181,1424.0,18.25,463.0,4.41,406.0,28.99,555.0,CLEMENTINI Chiara,https://www.fidal.it/atleta/CLEMENTINI-Chiara/gamRkpKkaWU%3D
1182,1424.0,18.52,436.0,4.57,446.0,29.17,542.0,DELAITI Elide,https://www.fidal.it/atleta/DELAITI-Elide/d6iRkpufcWk%3D
1183,1424.0,19.54,341.0,4.93,540.0,29.15,543.0,PETZA Chiara,https://www.fidal.it/atleta/PETZA-Chiara/iKiSmZWha2Y%3D
1184,1423.0,18.21,467.0,4.33,386.0,28.79,570.0,BARCHIETTO Francesca,https://www.fidal.it/atleta/BARCHIETTO-Francesca/dKAAARlJKfbWM%3D
1185,1423.0,18.84,405.0,4.32,384.0,27.96,634.0,VEROLA Chiara,https://www.fidal.it/atleta/VEROLA-Chiara/f6yRlJajbms%3D
1186,1422.0,18.91,399.0,4.49,426.0,28.43,597.0,PETRUZZI Melania,https://www.fidal.it/atleta/PETRUZZI-Melania/hKuRkpSjamc%3D
1187,1422.0,18.65,424.0,4.77,498.0,29.74,500.0,MARINELLO Anna,https://www.fidal.it/atleta/MARINELLO-Anna/iaiRk5efamM%3D
1188,1422.0,18.7,419.0,4.9,532.0,30.16,471.0,GREGOLETTO Stella,https://www.fidal.it/atleta/GREGOLETTO-Stella/dKAAARk5ukaGQ%3D
1189,1420.0,20.12,292.0,5.08,581.0,29.1,547.0,FOSSATI Valeria,https://www.fidal.it/atleta/FOSSATI-Valeria/gaiRk5ahbGs%3D
1190,1419.0,19.08,383.0,4.79,503.0,29.29,533.0,GALOTTA Rosa,https://www.fidal.it/atleta/GALOTTA-Rosa/gK2RkpWfbGw%3D
1191,1418.0,18.23,465.0,4.26,369.0,28.61,584.0,CIATTI Erica,https://www.fidal.it/atleta/CIATTI-Erica/f66RkpOma2g%3D
1192,1418.0,19.54,341.0,4.94,543.0,29.28,534.0,BOSSI Giulia,https://www.fidal.it/atleta/BOSSI-Giulia/drKRkpSia2g%3D
1193,1414.0,18.69,420.0,4.38,398.0,28.45,596.0,BOLDRIN Anna,https://www.fidal.it/atleta/BOLDRIN-Anna/eKqRkpmlcWM%3D
1194,1414.0,18.97,393.0,4.8,506.0,29.53,515.0,PINARDI Ludovica,https://www.fidal.it/atleta/PINARDI-Ludovica/gamRkpOgbWg%3D
1195,1414.0,18.14,474.0,4.44,413.0,29.37,527.0,CAPPAI Chiara,https://www.fidal.it/atleta/CAPPAI-Chiara/iKyRkpWlaGo%3D
1196,1413.0,17.78,511.0,3.86,276.0,28.06,626.0,PELI Laura,https://www.fidal.it/atleta/PELI-Laura/dqqRmJaibWU%3D
1197,1413.0,19.13,378.0,4.95,546.0,29.9,489.0,GEI Elena,https://www.fidal.it/atleta/GEI-Elena/d6iRk5ikamw%3D
1198,1413.0,18.56,432.0,4.31,381.0,28.39,600.0,MARCHESI Letizia,https://www.fidal.it/atleta/MARCHESI-Letizia/dqmRl5Wma2k%3D
1199,1412.0,17.45,547.0,3.88,281.0,28.61,584.0,BERRE' Arianna,https://www.fidal.it/atleta/BERRE-Arianna/f6yRk5qhb2Q%3D
1200,1412.0,20.03,300.0,4.86,522.0,28.53,590.0,CASSINE Andrea carla,https://www.fidal.it/atleta/CASSINE-Andrea-carla/dK6Rl5KlbGU%3D
1201,1411.0,19.65,332.0,5.11,589.0,29.89,490.0,FUGAZZA Sara,https://www.fidal.it/atleta/FUGAZZA-Sara/dq2Rk5SgbmM%3D
1202,1411.0,19.26,366.0,4.56,443.0,28.37,602.0,ESPOSITO Camilla,https://www.fidal.it/atleta/ESPOSITO-Camilla/dK6RlpSkcWw%3D
1203,1408.0,17.04,592.0,4.13,338.0,30.06,478.0,BORGHI Sara,https://www.fidal.it/atleta/BORGHI-Sara/dq2Rk5KlaWs%3D
1204,1407.0,19.36,357.0,4.5,428.0,28.11,622.0,PATRUNO Rossella virginia,https://www.fidal.it/atleta/PATRUNO-Rossella-virginia/gKyRkpKgaWM%3D
1205,1406.0,18.47,441.0,4.73,487.0,30.06,478.0,FERRI Giuditta,https://www.fidal.it/atleta/FERRI-Giuditta/faiRk5mncGY%3D
1206,1405.0,19.5,345.0,4.94,543.0,29.51,517.0,DEL MORO Ilaria,https://www.fidal.it/atleta/DEL-MORO-Ilaria/e6iRk5ehbmo%3D
1207,1405.0,18.14,474.0,4.42,408.0,29.43,523.0,MIRRA Maura,https://www.fidal.it/atleta/MIRRA-Maura/gKiRlJSoaWY%3D
1208,1404.0,18.18,470.0,3.94,294.0,27.88,640.0,BAIS Sara,https://www.fidal.it/atleta/BAIS-Sara/d6iRk5ufamg%3D
1209,1402.0,19.15,376.0,4.25,367.0,27.64,659.0,LANTERO Marta,https://www.fidal.it/atleta/LANTERO-Marta/dq2Rk5KibWs%3D
1210,1402.0,18.72,417.0,4.81,508.0,30.07,477.0,DE GALEAZZI Alice,https://www.fidal.it/atleta/DE-GALEAZZI-Alice/drKRkpufbWs%3D
1211,1401.0,19.5,345.0,4.79,503.0,29.02,553.0,MELISSARI Aurora,https://www.fidal.it/atleta/MELISSARI-Aurora/hquRkpOibGY%3D
1212,1401.0,18.78,411.0,4.47,421.0,28.8,569.0,ZIZZO Sophie,https://www.fidal.it/atleta/ZIZZO-Sophie/gK2RkpKkcWQ%3D
1213,1399.0,17.71,519.0,4.65,466.0,31.01,414.0,SANTONI Caterina,https://www.fidal.it/atleta/SANTONI-Caterina/e6mRkpOkaWw%3D
1214,1398.0,18.4,448.0,4.56,443.0,29.65,507.0,RANOCCHI Elena,https://www.fidal.it/atleta/RANOCCHI-Elena/eqiRlZakams%3D
1215,1398.0,18.31,457.0,4.35,391.0,29.06,550.0,BOANO Annalisa,https://www.fidal.it/atleta/BOANO-Annalisa/dKuRk5ihcWo%3D
1216,1392.0,18.53,435.0,4.38,398.0,28.93,559.0,DE LUCA Rebecka,https://www.fidal.it/atleta/DE-LUCA-Rebecka/f6iRlpancGY%3D
1217,1392.0,17.84,505.0,4.39,401.0,29.95,486.0,SEIMONTE Veronica,https://www.fidal.it/atleta/SEIMONTE-Veronica/gaiRkpala2s%3D
1218,1390.0,19.61,335.0,4.49,426.0,28.02,629.0,ALEOTTI Flavia,https://www.fidal.it/atleta/ALEOTTI-Flavia/eqiRlpeoa2Y%3D
1219,1389.0,20.64,251.0,4.8,506.0,27.98,632.0,BALLAN Linda,https://www.fidal.it/atleta/BALLAN-Linda/eK2RkpqnaGc%3D
1220,1386.0,19.3,363.0,5.0,559.0,30.26,464.0,MACCAGNO Sabina,https://www.fidal.it/atleta/MACCAGNO-Sabina/dKyRk5uobGs%3D
1221,1386.0,18.48,440.0,4.29,376.0,28.79,570.0,FOCCI Erica,https://www.fidal.it/atleta/FOCCI-Erica/eqyRkpWfcWQ%3D
1222,1384.0,18.16,472.0,4.17,347.0,28.86,565.0,CASO Lucrezia,https://www.fidal.it/atleta/CASO-Lucrezia/gKyRkpSgaWg%3D
1223,1382.0,18.52,436.0,4.53,436.0,29.61,510.0,DE MARCH Antonella,https://www.fidal.it/atleta/DE-MARCH-Antonella/eKmRlJOkbmY%3D
1224,1382.0,17.95,494.0,4.15,343.0,29.12,545.0,RICCI Claudia,https://www.fidal.it/atleta/RICCI-Claudia/dq2Rl5qla2U%3D
1225,1377.0,18.42,446.0,4.16,345.0,28.58,586.0,SARTORI Elena,https://www.fidal.it/atleta/SARTORI-Elena/eKyRkpaocGQ%3D
1226,1376.0,17.3,563.0,4.38,398.0,30.99,415.0,HAHN Laura isabella,https://www.fidal.it/atleta/HAHN-Laura-isabella/daqRkpSgbGw%3D
1227,1376.0,19.71,327.0,5.12,592.0,30.37,457.0,ZENI Maddalena,https://www.fidal.it/atleta/ZENI-Maddalena/d6iRk5mjcWM%3D
1228,1376.0,18.64,424.0,3.53,206.0,26.59,746.0,STEA Elisa,https://www.fidal.it/atleta/STEA-Elisa/dqAAARl5WnbWk%3D
1229,1376.0,19.12,379.0,4.45,416.0,28.65,581.0,OTTENGA Arianna,https://www.fidal.it/atleta/OTTENGA-Arianna/dKuRk5mjcGw%3D
1230,1375.0,19.79,320.0,5.01,562.0,29.85,493.0,PATARINO Valeria,https://www.fidal.it/atleta/PATARINO-Valeria/gKiRlpOfbGQ%3D
1231,1374.0,19.22,370.0,4.69,477.0,29.37,527.0,SINNO Alice,https://www.fidal.it/atleta/SINNO-Alice/f6iRmJOgbmM%3D
1232,1370.0,19.55,341.0,5.0,559.0,30.18,470.0,LEZZI Elisa,https://www.fidal.it/atleta/LEZZI-Elisa/dK6RlZqjbGs%3D
1233,1369.0,20.17,288.0,4.41,406.0,27.45,675.0,FIASELLA GARBARINO Francesca,https://www.fidal.it/atleta/FIASELLA-GARBARINO-Francesca/damRkpiobGw%3D
1234,1369.0,17.99,489.0,4.28,374.0,29.66,506.0,MUNZI Sharon,https://www.fidal.it/atleta/MUNZI-Sharon/f6mRkpOfbWM%3D
1235,1367.0,18.02,486.0,3.95,296.0,28.59,585.0,SORBA Marianna,https://www.fidal.it/atleta/SORBA-Marianna/dK6RlZugbWc%3D
1236,1366.0,19.26,366.0,4.52,433.0,28.83,567.0,ALPE Francesca,https://www.fidal.it/atleta/ALPE-Francesca/dK6RlZWgbWw%3D
1237,1363.0,18.62,426.0,4.15,343.0,28.47,594.0,MISSANA Giulia,https://www.fidal.it/atleta/MISSANA-Giulia/dKqRkpSkcWg%3D
1238,1362.0,19.5,345.0,4.4,403.0,28.22,614.0,DE LEO Letizia sara,https://www.fidal.it/atleta/DE-LEO-Letizia-sara/hqyRkpKfamg%3D
1239,1362.0,19.2,372.0,4.26,369.0,28.12,621.0,VISANI Viola,https://www.fidal.it/atleta/VISANI-Viola/faiSkpWgbGQ%3D
1240,1358.0,18.95,395.0,4.59,451.0,29.58,512.0,EVANGELISTA Eleonora,https://www.fidal.it/atleta/EVANGELISTA-Eleonora/dKAAARlJeja2Q%3D
1241,1355.0,18.45,443.0,4.6,454.0,30.35,458.0,DI MARCO Maura,https://www.fidal.it/atleta/DI-MARCO-Maura/gaiRkpukaWU%3D
1242,1354.0,21.72,175.0,4.23,362.0,25.77,817.0,MAGLI Veronica,https://www.fidal.it/atleta/MAGLI-Veronica/eqiRlJukaGk%3D
1243,1353.0,18.22,466.0,4.23,362.0,29.4,525.0,CIOLLARO Chiara,https://www.fidal.it/atleta/CIOLLARO-Chiara/dqqRmJmobGc%3D
1244,1350.0,19.02,388.0,4.59,451.0,29.59,511.0,CLERICI Marta,https://www.fidal.it/atleta/CLERICI-Marta/drKRkpKjcWg%3D
1245,1346.0,20.29,279.0,4.48,423.0,27.83,644.0,NAPOLI Arianna,https://www.fidal.it/atleta/NAPOLI-Arianna/gK2RkpShbWc%3D
1246,1344.0,20.23,283.0,4.23,362.0,27.16,699.0,VIAN Elena,https://www.fidal.it/atleta/VIAN-Elena/f62RkpKnbWg%3D
1247,1342.0,19.67,330.0,4.35,391.0,28.13,621.0,LEONE Ludovica,https://www.fidal.it/atleta/LEONE-Ludovica/gKiRlZSocWM%3D
1248,1340.0,19.36,357.0,4.58,448.0,29.26,535.0,MORINI Erica,https://www.fidal.it/atleta/MORINI-Erica/dK6RlZqmbmM%3D
1249,1340.0,18.04,484.0,3.67,235.0,28.13,621.0,PIAZZOLLA Doriana,https://www.fidal.it/atleta/PIAZZOLLA-Doriana/hKmRkpOob2s%3D
1250,1340.0,20.0,302.0,4.6,454.0,28.61,584.0,BASSANO Paola,https://www.fidal.it/atleta/BASSANO-Paola/dKiRkpSfa2k%3D
1251,1339.0,20.3,278.0,4.47,421.0,27.88,640.0,CACCIAPUOTI Vincenza,https://www.fidal.it/atleta/CACCIAPUOTI-Vincenza/gKyRkpSlb2Q%3D
1252,1337.0,19.86,314.0,4.86,522.0,29.73,501.0,IELO Martina,https://www.fidal.it/atleta/IELO-Martina/hqiRk5mgcGM%3D
1253,1337.0,19.32,361.0,5.26,631.0,32.11,345.0,TRANCANELLA Giada,https://www.fidal.it/atleta/TRANCANELLA-Giada/gaiRkpqjaWc%3D
1254,1334.0,18.58,430.0,4.2,355.0,29.07,549.0,ZANIN Lucrezia,https://www.fidal.it/atleta/ZANIN-Lucrezia/dKAAARk5ukamc%3D
1255,1334.0,20.08,296.0,4.82,511.0,29.37,527.0,COLLI Michela,https://www.fidal.it/atleta/COLLI-Michela/e6iRk5WjaWk%3D
1256,1332.0,17.81,508.0,4.32,384.0,30.62,440.0,CANEVA Marina,https://www.fidal.it/atleta/CANEVA-Marina/eKiRk5ugaGo%3D
1257,1331.0,19.4,354.0,4.57,446.0,29.32,531.0,FARINA Matilde,https://www.fidal.it/atleta/FARINA-Matilde/eamRkpmnbmU%3D
1258,1331.0,18.75,414.0,4.26,369.0,29.08,548.0,SMELZO Sara,https://www.fidal.it/atleta/SMELZO-Sara/gKiRlZukbmU%3D
1259,1331.0,18.94,396.0,4.02,312.0,28.1,623.0,PETRUZZA Melania,https://www.fidal.it/atleta/PETRUZZA-Melania/e6mRkpKkcGk%3D
1260,1329.0,18.05,483.0,3.97,301.0,29.13,545.0,CAMBIAGHI Luna,https://www.fidal.it/atleta/CAMBIAGHI-Luna/dq2Rk5ShaWU%3D
1261,1329.0,21.02,223.0,4.48,423.0,27.35,683.0,CACCIOPPOLI Francesca,https://www.fidal.it/atleta/CACCIOPPOLI-Francesca/gKiRlZuibWM%3D
1262,1329.0,21.45,193.0,5.12,592.0,29.14,544.0,GIUBILATO Chiara,https://www.fidal.it/atleta/GIUBILATO-Chiara/eKyRkpuiamM%3D
1263,1327.0,18.61,427.0,4.43,411.0,29.9,489.0,TOMMASINI Lisa,https://www.fidal.it/atleta/TOMMASINI-Lisa/eqyRkpWia2c%3D
1264,1327.0,19.25,367.0,4.61,456.0,29.69,504.0,BOERO Silvia,https://www.fidal.it/atleta/BOERO-Silvia/dKuRk5ijcGU%3D
1265,1325.0,18.03,485.0,3.71,244.0,28.45,596.0,DE ANGELIS Giulia,https://www.fidal.it/atleta/DE-ANGELIS-Giulia/dq2RlZKka2c%3D
1266,1323.0,17.58,533.0,3.73,248.0,29.16,542.0,DEPAOLI Chiara,https://www.fidal.it/atleta/DEPAOLI-Chiara/d6iRk5SfbmQ%3D
1267,1323.0,17.95,494.0,3.82,267.0,28.89,562.0,MANZO Aurora,https://www.fidal.it/atleta/MANZO-Aurora/fauRkpKgcGw%3D
1268,1322.0,19.61,335.0,4.59,451.0,29.25,536.0,LAURENTI Beatrice,https://www.fidal.it/atleta/LAURENTI-Beatrice/f66RkpOibmU%3D
1269,1322.0,19.47,348.0,4.53,436.0,29.22,538.0,PONT Solange,https://www.fidal.it/atleta/PONT-Solange/dK6RlJehaWY%3D
1270,1322.0,19.07,384.0,4.57,446.0,29.86,492.0,BERNARDI Giulia,https://www.fidal.it/atleta/BERNARDI-Giulia/dq2Rkpakbmk%3D
1271,1320.0,19.5,345.0,4.35,391.0,28.61,584.0,MASSARI Maria paola,https://www.fidal.it/atleta/MASSARI-Maria-paola/f6iRmZSocWg%3D
1272,1316.0,19.45,349.0,4.38,398.0,28.8,569.0,BALSI Caterina,https://www.fidal.it/atleta/BALSI-Caterina/f6yRkpulamU%3D
1273,1311.0,18.62,426.0,4.72,485.0,31.23,400.0,DI STEFANO Alessia,https://www.fidal.it/atleta/DI-STEFANO-Alessia/h6AAARkpKnaWg%3D
1274,1310.0,20.28,279.0,4.65,466.0,28.85,565.0,VERSARI Margot,https://www.fidal.it/atleta/VERSARI-Margot/equRkpSobWw%3D
1275,1309.0,19.33,360.0,4.39,401.0,29.08,548.0,FARRICELLI Rossella,https://www.fidal.it/atleta/FARRICELLI-Rossella/gKyRkpinbWc%3D
1276,1306.0,18.13,475.0,4.46,418.0,31.03,413.0,SOPPELSA Chiara,https://www.fidal.it/atleta/SOPPELSA-Chiara/eKiRlJiibGU%3D
1277,1305.0,17.14,581.0,3.4,180.0,29.14,544.0,PETRUZZA Angelica,https://www.fidal.it/atleta/PETRUZZA-Angelica/dK6Rl5KicGM%3D
1278,1303.0,18.85,404.0,4.59,451.0,30.5,448.0,MASELLI Alessia,https://www.fidal.it/atleta/MASELLI-Alessia/hKmRkpmhaWg%3D
1279,1303.0,19.27,366.0,4.73,487.0,30.47,450.0,D'AGOSTINO Valentina,https://www.fidal.it/atleta/D-AGOSTINO-Valentina/faiSkpqhaWQ%3D
1280,1301.0,17.91,498.0,4.04,317.0,29.95,486.0,VITRANI Valeria,https://www.fidal.it/atleta/VITRANI-Valeria/hKmRkpimcWs%3D
1281,1300.0,21.57,185.0,4.86,522.0,28.49,593.0,MICHELI Maria carolina,https://www.fidal.it/atleta/MICHELI-Maria-carolina/gKyRkpOlb2Q%3D
1282,1296.0,19.01,389.0,4.57,446.0,30.31,461.0,MENEGHINI Caterina,https://www.fidal.it/atleta/MENEGHINI-Caterina/eqqRkpKgams%3D
1283,1296.0,20.28,279.0,4.72,485.0,29.3,532.0,VERDELLI Chiara,https://www.fidal.it/atleta/VERDELLI-Chiara/hquRkpOfcWc%3D
1284,1295.0,18.36,452.0,4.03,315.0,29.35,528.0,MONACA Francesca,https://www.fidal.it/atleta/MONACA-Francesca/drKRkpSna2g%3D
1285,1295.0,19.34,359.0,4.56,443.0,29.85,493.0,RUGGERI Emilia,https://www.fidal.it/atleta/RUGGERI-Emilia/g6mRkpSjb2o%3D
1286,1295.0,17.7,520.0,3.4,180.0,28.46,595.0,CAVALLINA Chiara,https://www.fidal.it/atleta/CAVALLINA-Chiara/dK6Rl5qgbWU%3D
1287,1294.0,18.47,441.0,4.4,403.0,30.46,450.0,ROGORA Valentina,https://www.fidal.it/atleta/ROGORA-Valentina/dq2RlJemcWc%3D
1288,1293.0,20.43,268.0,4.63,461.0,28.87,564.0,BUCCA Giulia,https://www.fidal.it/atleta/BUCCA-Giulia/h62RkpOicGQ%3D
1289,1290.0,18.53,435.0,4.44,413.0,30.59,442.0,GALLI Ilaria,https://www.fidal.it/atleta/GALLI-Ilaria/faqRkpWfcGc%3D
1290,1290.0,18.98,392.0,4.22,359.0,29.2,539.0,CECCARELLI Angela,https://www.fidal.it/atleta/CECCARELLI-Angela/faiSkpKjcWM%3D
1291,1289.0,18.98,392.0,3.74,250.0,27.79,647.0,TROVO' Elena,https://www.fidal.it/atleta/TROVO-Elena/eqmRkpamcWU%3D
1292,1287.0,18.02,486.0,4.22,359.0,30.58,442.0,SOSSI Tjasa,https://www.fidal.it/atleta/SOSSI-Tjasa/eauRk5SjcWY%3D
1293,1284.0,17.31,562.0,3.75,252.0,30.17,470.0,ROGGERO Virginia,https://www.fidal.it/atleta/ROGGERO-Virginia/dK6Rl5ikcGQ%3D
1294,1282.0,19.15,376.0,4.5,428.0,30.06,478.0,MAZZONI Eden,https://www.fidal.it/atleta/MAZZONI-Eden/dK2Rk5qjcGc%3D
1295,1282.0,18.9,400.0,4.65,466.0,30.97,416.0,CORNO Giulia,https://www.fidal.it/atleta/CORNO-Giulia/dq2Rk5Khb2w%3D
1296,1281.0,19.46,349.0,4.42,408.0,29.41,524.0,NOCITA Gaia,https://www.fidal.it/atleta/NOCITA-Gaia/gaqRkpOna2o%3D
1297,1280.0,18.04,484.0,3.86,276.0,29.47,520.0,CAROLI Elettra,https://www.fidal.it/atleta/CAROLI-Elettra/fbORkpKma2k%3D
1298,1279.0,19.23,369.0,4.01,310.0,28.39,600.0,BERGAMASCO Eleonora,https://www.fidal.it/atleta/BERGAMASCO-Eleonora/dK6RlpSlcWc%3D
1299,1278.0,19.83,316.0,4.5,428.0,29.27,534.0,PALMIRANI CACCIARI Matilde,https://www.fidal.it/atleta/PALMIRANI-CACCIARI-Matilde/eqiRlpifaGc%3D
1300,1278.0,17.72,518.0,4.15,343.0,30.96,417.0,RIVA Gloria,https://www.fidal.it/atleta/RIVA-Gloria/dq2RlJmmbGo%3D
1301,1272.0,18.82,407.0,4.3,379.0,29.95,486.0,CITTADINI Silvia,https://www.fidal.it/atleta/CITTADINI-Silvia/dK6Rkpqlbmc%3D
1302,1269.0,18.03,485.0,4.2,355.0,30.78,429.0,ZIZZI Giorgia,https://www.fidal.it/atleta/ZIZZI-Giorgia/hKyRkpmgbmg%3D
1303,1269.0,19.07,384.0,4.42,408.0,30.08,477.0,SANNA Laura,https://www.fidal.it/atleta/SANNA-Laura/iKiRk5WmbGw%3D
1304,1267.0,19.21,371.0,4.22,359.0,29.23,537.0,CAMPO BAGATIN Linda,https://www.fidal.it/atleta/CAMPO-BAGATIN-Linda/dK6RlZWfbWY%3D
1305,1265.0,19.88,312.0,4.26,369.0,28.6,584.0,PALANGHI Nicla,https://www.fidal.it/atleta/PALANGHI-Nicla/dquRkpKhaWw%3D
1306,1263.0,19.86,314.0,4.24,364.0,28.59,585.0,BASSETTI Sabrina,https://www.fidal.it/atleta/BASSETTI-Sabrina/d6iRk5iib2o%3D
1307,1257.0,19.24,368.0,3.5,200.0,27.28,689.0,GAGLIAZZO Giorgia,https://www.fidal.it/atleta/GAGLIAZZO-Giorgia/f6yRkpSkamM%3D
1308,1256.0,20.8,239.0,4.46,418.0,28.41,599.0,BRANDOLINI Flavia,https://www.fidal.it/atleta/BRANDOLINI-Flavia/f6iRmZahaWQ%3D
1309,1253.0,19.12,379.0,4.59,451.0,30.87,423.0,ZENOBI Noemi,https://www.fidal.it/atleta/ZENOBI-Noemi/eqiRlZalcGk%3D
1310,1252.0,20.65,251.0,4.25,367.0,27.96,634.0,PIERSIGILLI Sara,https://www.fidal.it/atleta/PIERSIGILLI-Sara/e6mRkpOkaGo%3D
1311,1250.0,19.97,305.0,4.21,357.0,28.55,588.0,MANFREDELLI Alessia,https://www.fidal.it/atleta/MANFREDELLI-Alessia/haiRk5KlcWk%3D
1312,1250.0,18.62,426.0,3.99,306.0,29.49,518.0,LACAPRARA Sophia,https://www.fidal.it/atleta/LACAPRARA-Sophia/eKAAARkpmgbWk%3D
1313,1248.0,18.41,447.0,4.27,371.0,30.77,430.0,KLITI Hanan,https://www.fidal.it/atleta/KLITI-Hanan/gaiRk5ekaGw%3D
1314,1246.0,19.23,369.0,4.35,391.0,29.95,486.0,CAPELLO Elena,https://www.fidal.it/atleta/CAPELLO-Elena/dKuRk5mkaWU%3D
1315,1244.0,22.01,157.0,4.44,413.0,27.46,674.0,NUCIFORA Alessia,https://www.fidal.it/atleta/NUCIFORA-Alessia/dK6RlpagbWk%3D
1316,1242.0,20.63,252.0,4.68,474.0,29.52,516.0,LEORATO Martina,https://www.fidal.it/atleta/LEORATO-Martina/eKAAARk5KlcWU%3D
1317,1230.0,19.88,312.0,4.45,416.0,29.72,502.0,VILLA Viola,https://www.fidal.it/atleta/VILLA-Viola/drKRkpSkbWk%3D
1318,1229.0,19.17,375.0,3.71,244.0,28.27,610.0,BOMBARDIERI Letizia,https://www.fidal.it/atleta/BOMBARDIERI-Letizia/dqmRmJShaWo%3D
1319,1229.0,18.27,461.0,3.99,306.0,30.29,462.0,MIANI Alice,https://www.fidal.it/atleta/MIANI-Alice/eqqRkpOhaWQ%3D
1320,1229.0,20.37,272.0,4.66,469.0,29.92,488.0,CIPRIANI Cristina,https://www.fidal.it/atleta/CIPRIANI-Cristina/faiRm5mjaGQ%3D
1321,1228.0,20.06,297.0,4.0,308.0,28.1,623.0,DI BONAVENTURA Caterina,https://www.fidal.it/atleta/DI-BONAVENTURA-Caterina/gauRkpKlcWs%3D
1322,1224.0,20.35,274.0,4.76,495.0,30.39,455.0,COPPOLINO Maria chiara,https://www.fidal.it/atleta/COPPOLINO-Maria-chiara/h62RkpSjaGw%3D
1323,1222.0,22.0,157.0,4.54,438.0,28.05,627.0,CICOGNANI Giorgia,https://www.fidal.it/atleta/CICOGNANI-Giorgia/eqiRlZagaGk%3D
1324,1221.0,21.45,193.0,4.55,441.0,28.57,587.0,GIOVANNINI Francesca,https://www.fidal.it/atleta/GIOVANNINI-Francesca/e6iRk5alb2g%3D
1325,1221.0,19.43,351.0,4.37,396.0,30.11,474.0,NARDACCHIONE Sofia,https://www.fidal.it/atleta/NARDACCHIONE-Sofia/eqiRlpWhbmc%3D
1326,1219.0,18.84,405.0,4.24,364.0,30.46,450.0,CERBINO Aurelia pia,https://www.fidal.it/atleta/CERBINO-Aurelia-pia/hK2RkpOkcWw%3D
1327,1219.0,19.8,319.0,4.12,336.0,28.87,564.0,KOUZOVKOV Valentina,https://www.fidal.it/atleta/KOUZOVKOV-Valentina/hKmRk5SoaGY%3D
1328,1215.0,18.35,453.0,3.41,182.0,28.66,580.0,ZANOTTA Gaia,https://www.fidal.it/atleta/ZANOTTA-Gaia/dq2Rl5mmcWk%3D
1329,1212.0,21.47,192.0,4.67,472.0,29.08,548.0,CHITI Valeria,https://www.fidal.it/atleta/CHITI-Valeria/eqyRkpamcWc%3D
1330,1209.0,18.65,424.0,4.25,367.0,30.95,418.0,LAI Noemi,https://www.fidal.it/atleta/LAI-Noemi/iKiSmZejbmc%3D
1331,1206.0,19.74,324.0,4.54,438.0,30.56,444.0,FERRI Francesca,https://www.fidal.it/atleta/FERRI-Francesca/daqRkpKlcWw%3D
1332,1206.0,21.38,198.0,4.07,324.0,27.34,684.0,TOMMESANI Sara,https://www.fidal.it/atleta/TOMMESANI-Sara/eqmRkpOkbmo%3D
1333,1205.0,20.09,295.0,4.07,324.0,28.58,586.0,D'ETTORRE Martina,https://www.fidal.it/atleta/D-ETTORRE-Martina/gaqRkpKhb2U%3D
1334,1204.0,18.74,415.0,4.27,371.0,30.94,418.0,MABELLINI Marta,https://www.fidal.it/atleta/MABELLINI-Marta/dqqRl5qna2Y%3D
1335,1202.0,17.79,510.0,4.5,428.0,33.53,264.0,SANTILLI Martina,https://www.fidal.it/atleta/SANTILLI-Martina/fqmRkpKkbWQ%3D
1336,1201.0,19.5,345.0,4.12,336.0,29.47,520.0,ESCULAPI Lucrezia,https://www.fidal.it/atleta/ESCULAPI-Lucrezia/erGRkpOlamQ%3D
1337,1199.0,19.4,354.0,4.21,357.0,29.91,488.0,MARTELLO Sofia,https://www.fidal.it/atleta/MARTELLO-Sofia/h62RkpSoaWc%3D
1338,1198.0,20.91,231.0,4.82,511.0,30.38,456.0,PICONE Aurora agata,https://www.fidal.it/atleta/PICONE-Aurora-agata/h6uRkpOncWU%3D
1339,1198.0,18.35,453.0,4.3,379.0,31.76,366.0,PLACANICA Roberta,https://www.fidal.it/atleta/PLACANICA-Roberta/hqiRk5mfb2k%3D
1340,1197.0,21.15,214.0,4.75,492.0,29.87,491.0,NAPPO Teresa,https://www.fidal.it/atleta/NAPPO-Teresa/gKyRkpagb2Y%3D
1341,1193.0,21.6,183.0,4.73,487.0,29.42,523.0,PATERNOSTRO Chiara,https://www.fidal.it/atleta/PATERNOSTRO-Chiara/f6yRk5qla2g%3D
1342,1192.0,19.17,375.0,4.13,338.0,30.04,479.0,OROFINO Luisa serena,https://www.fidal.it/atleta/OROFINO-Luisa-serena/gKyRkpeobGQ%3D
1343,1189.0,19.72,326.0,4.15,343.0,29.47,520.0,SANETTI Caterina,https://www.fidal.it/atleta/SANETTI-Caterina/f6yRlZalb2k%3D
1344,1185.0,18.79,410.0,4.34,388.0,31.42,387.0,VILLANOVA Marta,https://www.fidal.it/atleta/VILLANOVA-Marta/dKAAARlJSkaGQ%3D
